dialog,emotion
네? 애요? 말두 안돼요!!! 제가 무슨!!!  아… 애는 없어요. 당연히 없죠.,1
네? 약속도 안 하고 자꾸 갑자기 오시면 곤란한데요.,1
네? 어..알았어.,1
네? 어디 계신데요?,1
네? 어디를..,1
네? 어딜..,1
네? 어딜..?,1
네? 여기 곱창 말고 없어요? 저... 곱창 못 먹는데...,1
네? 여기요.,1
네? 예에! 지금 막! 돈 빠져나간다는 문자가 계속!,1
네? 오.오..백이요? 그게 아니라 오십인데..,1
네? 왜 그러시죠?,1
네? 왜..,1
네? 왜요?,1
네? 원래 덮밥은 이렇게 비벼먹는 것 아닌가요?,1
네? 으악! 그럼 대체 지금 몇 시야? 하필 이런 타이밍에 시게 건전지가 다 닳다니…….,1
네? 이거 맛만 보는 거예요. 상한 건지 아닌지.,1
네? 이렇게 갑자기요?,1
네? 잘됐다뇨?,1
네? 저 아직 이거 다 안마셨는데..,1
네? 저 지금까지 저녁준비 했단 말예요. 형님이 그냥 계속 도와주시면 안 돼요?,1
"네? 저, 오늘은 아침뉴스 모니터 안했어요? ",1
네? 저녁에 왜요?,1
네? 저는 말재주도 없는데.,1
네? 저요?,1
네？ 저요?,1
네? 저희가 예전에 만난 적이 또 있나요?,1
네? 전 재산? ,1
네? 젊은 피...요??,1
네? 점장이요? 전 가게 운영 같은 건 해본 적 없는데요?,1
네? 정말이요?,1
네? 제가 왜요?,1
네? 제가요?,1
네? 지금 무슨 말을 하시는 거예요?,1
네? 진짜요? 몇호요?,1
네? 진짜요?? ,1
네? 품종이 있는 고양이였어요?,1
네?!,1
네?! 거기요? 외국 가신 거 아니예요? 그럼 지금 어디 계신데요?! 학교요? 좀 알려주실래요?! 저 꼭 만나야 될 일이 있어서요! 네 꼭 좀 알아봐주세요! 어느 학굔데요?!,1
네?! 그걸 제가 어떻게,1
네?! 아..그래주시면 너무 감사하구..,1
네?! 아니 이런 손바닥만한 게 무슨 옷이라고..,1
네?! 안돼요. 전 간단한 꼭지만 쓰고 큰 코너는 다 메인 언니가 쓰는데.,1
네?! 저보고 가스를 마시라구요?!,1
네?! 정말이요?,1
네?!!,1
네?!! 왜 하필 저를요??!!,1
네?!! 왜요?,1
네?!! 정말요?,1
네?.. 하지만.. ,1
네?... 네.... 네!!!,1
네?... 아... 네... 한번 다녀왔습니다.,1
네??,1
네?? 아.. 사장님. 이거 잠깐 본 거에요. 제가 뭘 그렇게 잘못했다구 그러세요??... ,1
네??!!! 변호사요?? 그게 무슨 말씀이세요?,1
네???,1
네??? ,1
네??? 그게...,1
네??? 동거요??? 아뇨. 친구들이랑 사는데요. ,1
"네~ 어! 저 모르시겠어요? 얼마 전에 아저씨가 제 돈 훔친 줄 알고..왜, 저희한테 2만원도 주셨는데. 왜 요만한 여자애랑..기억 안 나세요?",1
네~? 아니 용서 한다는데 굳이 그런 말을 왜 해요~?,1
네~? 정말요~? 혹시 축구부 주장도 그렇게 생각할까요~?,1
네…?,1
네가 구슬을 줘서 절대 아프지도 않고 다치지도 않는 거라고?,1
네가 그런 걸 묻는 건 처음 봤어.,1
네가 돈을 왜 벌어?,1
네가 둘째야? 나도 알지 둘째의 서러움.,1
네가 머지 않아 죽을거라서?,1
네가 불판을 왜 닦아?,1
네가 웬일이야? 약한 소리를 다 하고. 넌 상대 따위 아랑곳하지 않고 끈질기게 밀어붙이면서 미움받는 거 즐기잖아.,1
네에! 그럼 제가 어떡하죠! ,1
네에.. 선생님. 앞에!,1
네에?,1
네에? ,1
"네에? ……뭐, 경험이나 그런 거 아닐까요~ 아니면 내신 같은 거~. 근데 선배, 왠지 선생님 같네요~",1
네에? 싫어요.,1
네에? 아니… 방금 전까지 통화하고 있었으면서.,1
네에? 제가 할아버지 코디를요?,1
네에? 짤려요?,1
네에……?,1
노..놀이공원이요?,1
노동위원회... 구제 신청?,1
노래방?,1
"놀라워해야 할지 기막혀해야 할지……. 너는 역시 이상하구나. ……그런 식으로 나약함을 긍정해버리는 부분, 싫지는 않지만.",1
놀랐잖아. 너 왜 그래. 너 울어?,1
놀래라 이 기집애야!,1
놀래라. 뭐야?,1
놀래라. 아까 말했잖아. 상황정리 돼서 집에 가는 중이야.,1
놀랬잖아요. 기척도 없이.,1
놀러가고 그럴 정도로 친해진 사람이 있었어?,1
놀아..? ,1
놀아요? 누나랑요?,1
놈들이라뇨? 어머! 그럼 일루 오면 어떡해요?,1
농담 할 시간 없어요! 저기요. 저쪽에 사람이 빠졌다고요!,1
농담이지?,1
농담하시는 거죠? 파쇄기는 위험해서 혼자서 수리하려 하면 위험해요.,1
농사도 짓나?,1
놔줘요? 그냥?,1
"누, 누구세요?",1
누..누구십니까? 안 불렀는데.,1
누..누구요? 어...어떤 일로 오셔...,1
누가 그런 걸 일일이 지켜?,1
누가 그런 소릴 해?,1
누가 그런 야단맞을 소리를 해? 떽!,1
누가 불 켜뒀지? ,1
누가 와.,1
누가?,1
누가? ,1
누가? 내가? 장롱 방향제 냄새겠지.,1
"누가요, 제가요?",1
누가요.,1
누구?,1
누구? ,1
누구? 팀장? 내가 왜 그 인간을?,1
누구니 너?,1
누구랑 술을 그렇게 마셨어?,1
"누구랑, 누구랑 결혼을 해!",1
누구세요!,1
누구세요?,1
누구야?,1
누구야? 남자야?,1
누구야? 누군데 사실대로 말해? 너 그런 애 아니잖아?,1
누구한테요?,1
누군가 의도적으로 그 시신을 꾸몄다는 겁니까?,1
누군데?,1
누군데? 뭐하는 사람인데? 집안이 어떤데?,1
누나 누구? 설마 너 그 치와와...? 안 돼. 만화책 이거 빨리 반납해야 돼.,1
누나- 땅이 흔들려,1
누나!,1
누나! 괜찮아? ,1
누나!! 괜찮아?,1
누나. 술 마셨어?,1
누나..,1
누나..!,1
누나가 나 좋아하는 거 아니에요?,1
누나가 데이트 신청을 했다고?!,1
누나는 손도 진짜 작구나.,1
누님?,1
눈은...왜 다쳤어?,1
"눈이 오려나? 어, 저거 뭐야?",1
눈치 챈 거 아냐?,1
눈치가 빠르다는 거에요? 말도 안 돼.,1
늙어...? ,1
늦...늦게 일어났어요.,1
늦은 시간인데 학교에는 무슨 일이예요?,1
니 미쳤나? 여기가 어디라고 오냐! ,1
니 저금통을 왜?,1
니 지금 뭐 하는 짓이야?,1
니 팬티가?,1
니.. 니.. 정말 이렇게 남편을 놀라게 해도 되는 거야?,1
니가 달라고 했어?,1
니가 먹었니?,1
니가 무슨 갑자기 독립이야?,1
니가 뭘 잘 나가?,1
니가 여긴 왜 왔어?,1
니가 왜,1
니가 왜? 니가 왜 거기서 살아?,1
니가 웬일이냐?,1
"니가? 너한테 그런 면이 있었냐, 우리 범생이가?",1
니가? 절에 가서 한 보름만 버티면 내가 손에 장을 지지마.  ,1
니들 여기서 뭐하는 거냐?,1
니들 이 집 살아?,1
니들 화해한 거 아니었어? ,1
님!,1
님???,1
다 끝났네? ,1
다 듣고 있었냐…… ……좀 잊어 주라.,1
다 들으셨어요?,1
다 알고 있다고?,1
"다, 당신 정말 경찰 맞아? 노숙자 아니고? ",1
다… 다행이네.,1
다들 왜 그래요? 밖에도 사람들이 잔뜩 모여있던데... 무슨 일 있어요? ,1
다들 왜 이래?,1
다르다고? 뭐가?,1
다른 사람은 몰라도 넌 이사님에 대해서 하나부터 열 까지 다 알아야 하는 거 아니니?,1
다른 여자?,1
다리가 움직이질 않아!! 꼼짝도 안해!!,1
"다섯시요? 오늘 1월1일예요, 얘들 학교도 안간다고-",1
다시 갖다 놀걸 왜 이렇게 막 가져왔어?,1
다음도 있었냐……?,1
다음부터는 무모하게 취객을 혼자 상대하려고하지 마십쇼. 다치면 어쩔뻔 했습니까?,1
다음에요? ,1
다음주 수요일이 생일이예요?,1
다치셔서 어떡해요? 많이 다치신 건 아니죠?,1
다친데..? 없는데요. 왜,1
단기? 얼마동안이요?,1
단순한 반칙이잖아!?,1
단장…….,1
단칼에 부정당했어! 그것도 세 번이나!,1
달뜨는 거요?,1
담배 끊는거 되게 힘들다고 들었는데 대단하네요.,1
담배요?,1
당면? 채소부터 볶아야 하는 거 아니야?,1
당신 왜 그래? 생전 손 한번 안 대던 사람이...,1
"당신, 뭐예요?",1
"당신, 생각보다 잔인한데?",1
당신. 지금 뭐하는거에요?,1
당신..이게 뭐야? 발에다 뭐 칠했어?,1
당신은 매일 아침마다 그 집에 왜 그렇게 전활 해?,1
당신이 왜 불러?,1
당신이 정말 웬일이래요?,1
당연히 용서받을 일 아니야?,1
"대단해, 꼼수를 부리는 데에는 정말 탁월하구나.",1
대담하게 나오는군.,1
대답은 하나도 안 하면서 왜 내가 죽을까봐 그건 걱정해요?,1
대박! 진짜 내보내도 돼요?,1
대신 돈은 내가 낼게. 어? 이게 어디 갔지?,1
대체 날 뭘로 보는 거야?,1
대체 몇살이나 되셨길래?,1
대체 왜 그런 쓸데없는 지식만 배우는 거야…….,1
대체 왜 이러세요!,1
대출??,1
대표 와이프요! 저번에 투신자살하겠다고 소동피웠던 그 여자요!!,1
대표? 사장?,1
대표가 없어졌다는 게 무슨 소리예요?,1
대표님 그건 좀. 아직 신원 확인도 안 됐고..,1
"대표님 인생의 키요..? 어휴, 너무 거창한 표현이라 좀 오글거리는데요.",1
대표님 퇴원하셨나보네요. ,1
대표님.. 결혼이요..?,1
대표님이 오신다구요..?,1
대피? 왜? 무슨 일 있어?,1
대형 출판사는 경쟁률 진짜 장난 아닌데……? 수천 명 가까이 지원하는데 채용은 겨우 열다섯 명이냐고……,1
댁은 누구세요?,1
더 흩어지자고요?,1
덕분에.,1
덩치 큰 아이가 둘이나 들어왔네?,1
"데이트? ...아, 아, 데이트! 나랑?",1
데포르메?,1
도대체 그 동안 어디 있던 거야? 그렇게 말없이 사라져버리고..,1
도대체 그 애 누구야?,1
도대체 어느 쪽이야?,1
도대체 어떻게 된 거야? ,1
도대체 얼마나 많이 찍으신 거냐구요……,1
도대체 왜~，세탁기 시용법을 익히질 않는 거야?,1
도망가다니?,1
도시락 사려고?,1
도시에 가서 뭐 하려고?,1
독방이요?,1
돈 갚겠다고?,1
돈 문제라니? 누구야??,1
돈 필요 없다니까요?,1
돌아가라구요? 이대루요?...,1
돌아왔다고? 너 어디 갔었냐? 그보다 대체 왜 돌아온 건데?,1
"동갑이었네요 우리. 결혼은, 했어요?",1
동물 학대는 학대죄로 신고할 일이지 이건 범죄라고요!,1
"동생이 자상? ..봐요, 특별한 사람이라니까요.",1
"돼, 됐거든요? 제가 뭐라도 훔쳐가면 어쩌려고 그러세요?",1
돼지. 상해에다가 생명 보험.. 국가에 손해 배상까지 하면.. 야.. 꽤 나오겠네.,1
돼지?,1
됐다는 게 그런 뜻이었어요?!,1
두번이나?,1
드디어 성공이구나!,1
들고양이? ,1
들어가도 돼?,1
들어가자. 그런데 무슨 사업한다고?,1
따뜻해질 사람은 나밖에 없는 거 같은데……. 뭐냐 그거? 따뜻한 배려야?,1
딱 한번?,1
딸아! 아프다구? 대체 어디가 어떻게 아픈데 그래? 어? ,1
"딸아, 왜 또 그러니? 왜 또 꾀병이 도진거니? ",1
딸하고 그런 대화 안 하시나?,1
땅속으로 다니는 기차? 이이 기차?,1
떠나요? 어딜요?,1
떠난다니...?,1
또 고장 났어요? 고친 지 얼마 안 됐는데요.,1
또 뭐? ,1
또 지은 거에요?,1
또 충동구매를 했어? 다시는 안 그러겠다고 해 놓고 왜 자꾸 그러는데?,1
또 커피 마셔?,1
또 포기하는 거야!?,1
또냐…….,1
또요?,1
뜬금없게 그게 무슨 소리야?,1
"뜬금없이 사업이라니, 해본 적도 없으면서. 밴드는 정말 그만 둘거야?",1
뜬금없이 쳐들어와서는 위험하게 뭐하는 짓이야! 아무리 순해도 맹견이라고 맹견.,1
뜻밖에 성실하구나…….,1
뜻밖인걸. 네가 칭찬을 하다니.,1
라면! 그런 것도 있었나. 그러고 보니 나도 접수다 뭐다 정신없이 바빠서 끼니를 걸렸다만…… 마침 잘됐군. 나도 같이 가도록 하겠다.,1
라면이 요리에요?,1
렌즈 꼈었어? 나?,1
리듬 체조가 메달을 딴 건 처음입니다. 우승을 미리 예상하셨습니까?,1
리마인드 웨딩? 여기 어디 카메라 있니?? 방송국에서 해주는 거야?? 너. 사연 보냈어??,1
마...말을 줬다구요? 선물루? ,1
마약?,1
막상 그렇게 들으니 왠지 별거 없네요. 같이 일하는 언니가 물어보기 더 좋은 거 아닌가요?,1
만나서요?,1
만날 하는 거?,1
만화학과요?,1
많이 다쳤나요?,1
많이 아파? 병원 가자. 내가 데려다 줄게.,1
많이 친해 보이네.,1
말… 해야하는 거였어요?,1
말도 안 돼!,1
말도 안 돼. 내가 알던 그 아이는 그런 애가 아니었어. 그렇게 자기 내던져서 희생하는 애가 아니었단 말이야.,1
말도 안 돼... 변호사님!!,1
말도 안돼!! 사람살려!!,1
말두 안 돼요!! 위자료가 무슨 억 단위야. 최고가 5 천 만 원인데...,1
말두 안돼요!! 미팅 때. 남자분이 애두 데려왔어요!! 제가 애도 봐줬는데...근데두...몰라? 미치겠다. 진짜. 미치구 펄쩍 뛰겠다.,1
"말이 너무 심하잖아!? 아, 그럼 같이 만든다든가!",1
"말투가 왜 그러니? 반항기니? 그리고, 그 얼굴 이상해.",1
"말해봐... 형님이. 널,, 정말,,? 정말로 그런거니? ",1
맙소사....불운의 극치군.,1
맞는데요... 무슨 일로 그러십니까?,1
"맞아. 진짜 그렇게 얘기할 것 같네. 자아, 그러면 방금 그 말은 취소. 너, 나를 꽤 잘 아는데?",1
매일?,1
매형이?,1
맷돌은 왜?,1
"멀리 나가다니, 대체 어디까지 갈 건데?",1
멋있다고? 정말? 그걸 샀어? 그거 비쌀 텐데...너 대체 불판을 얼마나 닦았기에 그걸 산거야?,1
메뉴가 정말 다양한데요. 어떻게 이렇게 다양한 메뉴를 개발하게 되셨나요?,1
메시지요..?,1
며칠 더 쉬라면서요.,1
"며칠 처가에 갔다...근데, 나 여기 있는 건 어떻게 알았어?",1
면회를 가겠다고?,1
명예???,1
몇 달 전에 검사했을 때 정상이었는데……. 심한가요?,1
"몇신데요? 어머, 벌써 시간이 이렇게 됐어?!",1
모기장?,1
모델료요??!!!,1
모르는 사람인데??,1
모성 본능?,1
모의.. 훈련이라니요?,1
목소리 왜 그래?,1
목숨 건진 것만해도 어디냐.,1
목숨을 건 연구네요.,1
"목을 길게 빼다니, 그건 어떻게 빼는 걸까? 누군가 목을 당겨준다던가?",1
목적이 그거였어!?,1
"몰랐다니, 처음듣는데",1
몰랐지요! 죽는 줄 알았어요!,1
몸?,1
못 말려 진짜... 그렇게 떠나고 싶어? 어머. 이게 뭐야?? 뭐야... 안 어울리게... 낚시 대가 웬 말이니. 남들은 안치는 골프채도 폼으로 갖다 놓는 판에…,1
못 찾았어?,1
"무, 무슨 방조요?",1
"무, 무슨 착각하는거야? 그 뭐냐, 손이야 손, 손의 감촉!",1
"무, 무슨소리야…….",1
"무, 물론이죠! 농담이에요! 일은 알아서 잘 하고 있어요!",1
"무, 물론이죠... 바로 옆에 있었데두요.",1
무.. 무슨 소리야... 넌 안자니?,1
무...무슨 기분 나쁜 일 있으셨어요?,1
무...무슨 일인지는 모르지만...이건 좀 놓고...,1
무..무슨 소리냐? 말도 안되는 소릴..,1
무..무슨 소릴 하는 거야?,1
무..무슨 숙제 공책. 오늘 숙제 없었는데.,1
무… 무서워요!,1
무대... 공포증??,1
무릎은 괜찮어?,1
무술도 했어요?,1
무슨 56키로? 나 46키로야.,1
"무슨 가방요? 어, 정말 빨간색 가방이 없네요. 아까 기차 안에서는봤는데…….",1
무슨 그런 말도 안 되는 소리야. 아주버님이 세찰 왜 해?,1
무슨 날이야?,1
무슨 돈 얘기하는거야?,1
무슨 뜻이야?,1
무슨 뜻이예요?,1
무슨 마음으로요?,1
무슨 말도 안 되는 소릴 해? 그런 일이 있으면 진작에 대피방송이 나왔겠지.,1
무슨 말씀이세요..?,1
무슨 말씀이세요?,1
무슨 말씀이세요? 사람이 변하니까!! 사랑이 변하는 거죠.,1
무슨 말씀이세요?!! 부모 잘 만난 게. 그게 바로 본인 조건이에요!!,1
무슨 말을 그렇게...,1
무슨 말이야 할머니? 누가 그래?,1
"무슨 말이야, 지금?",1
무슨 말이야?,1
무슨 말이야? 거래처를 바꾸다니? 누구 맘대로?,1
무슨 사고인데요?,1
무슨 사이라뇨?,1
무슨 소리 예요?,1
무슨 소리를 하는 거야!,1
